"sku","eta"
"gol3306ba1absf","2023-11-16 00:00:00"
"gol3306ba1blksf","2023-11-16 00:00:00"
"gol3306ba1chsf","2023-11-16 00:00:00"
"gol3306ba1pwsf","2023-11-16 00:00:00"
"gol3306ba2blksf","2023-11-16 00:00:00"
"gol3306sblksf","2023-11-16 00:00:00"
"gol3306spwsf","2023-11-16 00:00:00"
"afxatv240520l30d1snwh","2024-02-02 00:00:00"
"afxces111214lajudpc","2023-12-15 00:00:00"
"afxharw0512l30d1bk","2023-12-18 00:00:00"
"afxmns131810lajd1rb","2024-02-02 00:00:00"
"vcsdjt1081sb1","2024-02-07 00:00:00"
"vcsep1341ai","2024-01-19 00:00:00"
"vcsol13209txb","2024-02-12 00:00:00"
"sea4565002112","2023-12-15 00:00:00"
"sea6680301112","2023-11-28 00:00:00"
"crystal8657","2023-12-07 00:00:00"
"far100491","2023-12-20 00:00:00"
"far239881","2023-10-29 00:00:00"
"crystal7367","2023-12-07 00:00:00"
"far218131","2023-10-28 00:00:00"
"far218132","2023-10-28 00:00:00"
"far217096","2023-11-07 00:00:00"
"far218113","2023-10-30 00:00:00"
"far218122","2023-10-28 00:00:00"
"far218125","2023-10-28 00:00:00"
"far218126","2023-10-28 00:00:00"
"far218143","2023-11-04 00:00:00"
"farw218488","2023-11-07 00:00:00"
"far218606","2023-10-28 00:00:00"
"far218609","2023-11-04 00:00:00"
"far232506","2023-11-22 00:00:00"
"far218115","2023-10-28 00:00:00"
"far219027","2023-11-07 00:00:00"
"far219174","2023-11-04 00:00:00"
"far235204","2023-11-29 00:00:00"
"crystal8941","2024-01-12 00:00:00"
"far500358","2024-01-11 00:00:00"
"far233776","2023-11-07 00:00:00"
"crystal8485","2023-11-03 00:00:00"
"crystal3310","2023-11-08 00:00:00"
"farw246003","2023-12-11 00:00:00"
"far245763","2023-11-07 00:00:00"
"far249818","2023-11-07 00:00:00"
"far249839","2023-11-07 00:00:00"
"far250956","2023-11-10 00:00:00"
"far252345","2023-11-07 00:00:00"
"far252375","2023-11-07 00:00:00"
"far252433","2023-11-07 00:00:00"
"far252438","2023-11-07 00:00:00"
"far252476","2023-11-07 00:00:00"
"far252661","2023-11-16 00:00:00"
"far252662","2023-11-16 00:00:00"
"far252663","2023-11-16 00:00:00"
"far252664","2023-11-16 00:00:00"
"far252666","2023-11-16 00:00:00"
"far252673","2023-11-16 00:00:00"
"far252674","2023-11-16 00:00:00"
"kic300265dbk","2023-11-14 00:00:00"
"far217171","2023-11-14 00:00:00"
"far253139","2024-01-14 00:00:00"
"hin1850lzll","2024-01-14 00:00:00"
"klc515141ol","2023-12-15 00:00:00"
"alg11704010fr001","2023-12-01 00:00:00"
"alg026940010fr001","2023-12-27 00:00:00"
"alg029440010fr001","2023-12-07 00:00:00"
"klc4650sn","2023-11-09 00:00:00"
"klc9412mb","2023-12-07 00:00:00"
"klc6609ez","2023-12-27 00:00:00"
"klc9411mb","2023-12-07 00:00:00"
"klc312551pn","2023-12-07 00:00:00"
"klc310422wvb","2023-11-30 00:00:00"
"klc310410wvb","2023-12-27 00:00:00"
"sea89805en315","2024-02-14 00:00:00"
"alg012170045fr001","2023-11-20 00:00:00"
"alg032842010fr001","2023-12-07 00:00:00"
"alg033650014fr001","2023-12-07 00:00:00"
"alg030252038","2023-12-07 00:00:00"
"alg030253038","2023-12-07 00:00:00"
"alg030255038","2023-11-20 00:00:00"
"kic42591ni","2023-11-28 00:00:00"
"kic43304oz","2023-11-28 00:00:00"
"kic43674ni","2024-03-21 00:00:00"
"kic43675oz","2023-10-30 00:00:00"
"kic49129dbk","2023-11-28 00:00:00"
"kic9244ba","2024-03-21 00:00:00"
"kic9246az","2024-03-21 00:00:00"
"klc509752wb","2023-12-07 00:00:00"
"genaf1072bbs","2024-02-14 00:00:00"
"gentv1001pn","2023-12-01 00:00:00"
"alg033650050fr001","2023-12-07 00:00:00"
"alg033652050fr001","2023-12-07 00:00:00"
"alg035531010fr001","2023-12-07 00:00:00"
"alg035553010fr001","2023-12-07 00:00:00"
"kic330174sbk","2023-11-08 00:00:00"
"klc513133bnb","2023-12-07 00:00:00"
"klc512111wb","2023-12-07 00:00:00"
"zlt490p14bn","2024-01-01 00:00:00"
"zlt585phmr533pmbkled","2023-11-23 00:00:00"
"zlt585phmr567pbkled","2023-11-23 00:00:00"
"zlt585phmrbkled","2023-11-23 00:00:00"
"sea4421604112","2023-11-17 00:00:00"
"utt284371","2023-11-10 00:00:00"
"klc315922nrb","2023-11-09 00:00:00"
"klc315951nrb","2023-11-20 00:00:00"
"alg030234010","2023-12-07 00:00:00"
"mindr524sl","2023-11-02 00:00:00"
"alg037621038fr001","2023-11-20 00:00:00"
"alg037655038fr001","2023-11-20 00:00:00"
"alg037656038fr001","2023-11-20 00:00:00"
"alg11807010fr001","2023-12-07 00:00:00"
"gol3164fmblkhwg","2023-12-01 00:00:00"
"alg036621038fr001","2023-12-07 00:00:00"
"sea4130801848","2024-01-19 00:00:00"
"sea619030105","2024-01-15 00:00:00"
"gencf1091bbs","2024-03-01 00:00:00"
"genksf1061bbsgw","2023-11-17 00:00:00"
"zlt19383vmb","2023-11-06 00:00:00"
"zlt340p8hg","2024-01-20 00:00:00"
"zlt4642vch","2024-02-09 00:00:00"
"zlt8189rb","2023-11-28 00:00:00"
"kuzpd52724bn","2024-02-07 00:00:00"
"kuzew6824gy","2024-02-07 00:00:00"
"kuzpd4401ch","2023-11-17 00:00:00"
"kuzmp14960bk","2024-01-31 00:00:00"
"kuz493118bnbk","2023-12-09 00:00:00"
"kuz493118whgd","2024-02-07 00:00:00"
"kuzpd19347an","2024-02-07 00:00:00"
"kuzvl47237bk","2023-11-17 00:00:00"
"kuzpd62013bkcp","2023-11-17 00:00:00"
"alowv307919vbtl","2024-02-07 00:00:00"
"kuzat7924wh","2024-01-31 00:00:00"
"hun19755","2023-12-28 00:00:00"
"alopd530313mbop","2023-11-17 00:00:00"
"alowv587224mbcl","2023-11-17 00:00:00"
"alovl524326agcl","2023-11-17 00:00:00"
"alowv524006agcl","2023-11-17 00:00:00"
"aloch529024agop","2024-01-31 00:00:00"
"aloch529024mbop","2024-02-07 00:00:00"
"alopd522011agop","2024-02-07 00:00:00"
"alopd601608bnsm","2023-11-17 00:00:00"
"utt25287","2023-11-30 00:00:00"
"gol6952mblkclr","2023-11-22 00:00:00"
"zlt517sbkled","2023-11-23 00:00:00"
"vaxt0645","2024-02-01 00:00:00"
"kuzat6510bg","2023-11-17 00:00:00"
"aloch475138bgcl","2023-11-17 00:00:00"
"kuzch76728bg","2023-11-17 00:00:00"
"kuzfm53512bgcl","2023-11-17 00:00:00"
"alopd406418mbgo","2023-11-17 00:00:00"
"kuzpd76316bgop","2023-11-17 00:00:00"
"alovl485221whop","2023-11-17 00:00:00"
"alowv417801bgcr","2023-11-17 00:00:00"
"klc401922mb","2023-12-01 00:00:00"
"utt25084","2023-12-24 00:00:00"
"utt25105","2023-10-29 00:00:00"
"klc519275wb","2023-12-01 00:00:00"
"klc519921stb","2023-12-07 00:00:00"
"klc519922stb","2023-12-01 00:00:00"
"klc519923stb","2023-12-07 00:00:00"
"alg028495010fr001","2023-12-07 00:00:00"
"alg040055010fr001","2023-12-07 00:00:00"
"alg040056010fr001","2023-12-07 00:00:00"
"utt18087","2023-12-08 00:00:00"
"afxecps090909l30d2wh","2023-11-03 00:00:00"
"afxlnap08l30d1bk","2023-11-27 00:00:00"
"afxlnap99l30d1bklnr4","2023-11-27 00:00:00"
"afxlnap99l30d1bkrnd6","2023-11-27 00:00:00"
"afxlnap99l30d1bkrnd9","2023-11-27 00:00:00"
"afxplzs11mbbn","2023-11-27 00:00:00"
"vcscf1113bbs","2024-01-25 00:00:00"
"sea4168101848","2024-02-07 00:00:00"
"sea4604093s962","2024-01-23 00:00:00"
"sea5292604848","2024-02-14 00:00:00"
"crystal6083","2023-12-01 00:00:00"
"crystal8656","2023-12-27 00:00:00"
"crystal8658","2023-12-07 00:00:00"
"far246124","2023-11-09 00:00:00"
"far246134","2023-12-07 00:00:00"
"far246170","2023-12-27 00:00:00"
"far246180","2023-12-07 00:00:00"
"far246222","2023-12-07 00:00:00"
"far240900","2023-11-30 00:00:00"
"far246232","2023-12-27 00:00:00"
"crystal8753","2023-11-20 00:00:00"
"crystal8776","2023-12-07 00:00:00"
"crystal6135","2023-12-07 00:00:00"
"crystal6062","2023-12-07 00:00:00"
"crystal6063","2023-12-07 00:00:00"
"crystal6066","2023-11-20 00:00:00"
"far217586","2023-11-28 00:00:00"
"far217783","2023-11-28 00:00:00"
"far217926","2024-03-21 00:00:00"
"far218697","2023-11-28 00:00:00"
"far233273","2024-03-21 00:00:00"
"far246395","2023-12-07 00:00:00"
"crystal8830","2023-12-07 00:00:00"
"crystal6140","2023-12-07 00:00:00"
"crystal8872","2023-12-07 00:00:00"
"crystal8875","2023-12-07 00:00:00"
"far246449","2023-12-07 00:00:00"
"far246471","2023-12-07 00:00:00"
"far246530","2023-11-09 00:00:00"
"far246533","2023-11-20 00:00:00"
"crystal6056","2023-12-07 00:00:00"
"crystal9017","2023-11-20 00:00:00"
"crystal9018","2023-11-20 00:00:00"
"crystal9019","2023-11-20 00:00:00"
"crystal9084","2023-12-07 00:00:00"
"far232978","2023-12-01 00:00:00"
"crystal9227","2023-12-07 00:00:00"
"far250606","2023-11-22 00:00:00"
"far251010","2024-02-01 00:00:00"
"far252716","2023-12-01 00:00:00"
"far252718","2023-12-07 00:00:00"
"far252719","2023-12-01 00:00:00"
"far252720","2023-12-07 00:00:00"
"crystal9504","2023-12-07 00:00:00"
"crystal9522","2023-12-07 00:00:00"
"crystal9523","2023-12-07 00:00:00"
"max12332wtpc","2023-10-26 00:00:00"
"max12332wtbksbr","2023-10-26 00:00:00"
"max12333wtpc","2023-10-26 00:00:00"
"max12333wtbksbr","2023-10-26 00:00:00"
"max12334wtpc","2023-11-09 00:00:00"
"max12334wtbksbr","2023-10-26 00:00:00"
"max32652swbkab","2023-11-13 00:00:00"
"max38407clpn","2023-11-13 00:00:00"
"max38408clhr","2023-11-13 00:00:00"
"max38407clhr","2023-11-13 00:00:00"
"max38408clpn","2023-11-13 00:00:00"
"max12329tcar","2023-10-26 00:00:00"
"max18202wadbz","2023-11-13 00:00:00"
"max89906ftbkwn","2023-11-06 00:00:00"
"max89906ftsnbk","2023-11-06 00:00:00"
"max86174bk","2023-11-09 00:00:00"
"max86176bk","2023-11-09 00:00:00"
"max86176abz","2023-11-09 00:00:00"
"max30620cdbkab","2023-11-13 00:00:00"
"max30622cdbkab","2023-11-13 00:00:00"
"max30055clbkgld","2023-11-06 00:00:00"
"max14471nabk","2023-11-09 00:00:00"
"max14482gcnab","2023-10-26 00:00:00"
"max14411nabk","2023-10-26 00:00:00"
"max14480gcnab","2023-10-26 00:00:00"
"crw5080p32st3r","2023-12-13 00:00:00"
"crw5629p33sto","2023-12-13 00:00:00"
"crw8001c14g","2023-12-13 00:00:00"
"crw8003c30c","2023-12-13 00:00:00"
"crw8012p20c","2023-12-13 00:00:00"
"crw8012p20g","2023-12-13 00:00:00"
"crw8041p20cs","2023-12-13 00:00:00"
"max24150bcgs","2023-11-21 00:00:00"
"sea8452912","2024-01-15 00:00:00"
"sea8304701714","2023-11-17 00:00:00"
"sea8906246","2023-11-27 00:00:00"
"utt04142","2023-10-29 00:00:00"
"crw1015p3210129","2023-12-13 00:00:00"
"crw1034w82620","2023-12-13 00:00:00"
"crw1040p20101","2023-12-13 00:00:00"
"crw1042p326013r","2023-12-13 00:00:00"
"crw1046p435601rc","2023-12-13 00:00:00"
"crw1063w12169","2023-12-13 00:00:00"
"crw1090w213620","2023-12-13 00:00:00"
"crw1094w113620","2023-12-13 00:00:00"
"crw5464p32db9","2023-12-13 00:00:00"
"crw5704p201601","2023-12-13 00:00:00"
"crw6601c32cs","2023-12-13 00:00:00"
"crw7146w12101","2023-12-13 00:00:00"
"crw9748p594101","2023-12-13 00:00:00"
"crw9966p235242b","2023-12-13 00:00:00"
"klc404670fg","2023-11-17 00:00:00"
"kic42879ni","2023-11-04 00:00:00"
"utt25436","2023-11-24 00:00:00"
"kic42497ni","2023-11-04 00:00:00"
"genap1084adb","2024-01-19 00:00:00"
"gentt1012ai1","2024-01-31 00:00:00"
"crw1103p1610602","2023-12-13 00:00:00"
"crw1103p4036602","2023-12-13 00:00:00"
"crw1114p81271","2023-12-13 00:00:00"
"crw1125p2411268","2023-12-13 00:00:00"
"crw1125p3610613","2023-12-13 00:00:00"
"crw1153w91169","2023-12-13 00:00:00"
"kic42497nbr","2023-11-04 00:00:00"
"kic44033bk","2023-11-04 00:00:00"
"kic52153wh","2023-11-04 00:00:00"
"max57855wtsn","2023-10-30 00:00:00"
"sea5202508en112","2023-10-31 00:00:00"
"sea8593001en371","2023-10-31 00:00:00"
"sea7852702en312","2023-10-31 00:00:00"
"liv770514","2023-11-29 00:00:00"
"crw1205p3927601","2023-12-13 00:00:00"
"crw1212t101169","2023-12-13 00:00:00"
"crw1220p40601o","2023-12-13 00:00:00"
"max57669wtwt","2023-10-30 00:00:00"
"mondr36hab","2023-11-03 00:00:00"
"crw1244p40602","2023-12-13 00:00:00"
"crw1262p3054101","2023-12-13 00:00:00"
"max1073cleb","2023-11-09 00:00:00"
"max10015omoi","2023-10-26 00:00:00"
"crw0414p101101","2023-12-13 00:00:00"
"max10074ftbk","2023-10-30 00:00:00"
"crw1094p266101","2023-12-13 00:00:00"
"crw5025p34c8","2023-12-13 00:00:00"
"crw5034c24cs","2023-12-13 00:00:00"
"crw5319c20cr","2023-12-13 00:00:00"
"crw5535w12ca","2023-12-13 00:00:00"
"crw5553p16amber","2023-12-13 00:00:00"
"crw9605p131101","2023-12-13 00:00:00"
"klc501125sm","2023-11-17 00:00:00"
"utt25474","2023-10-29 00:00:00"
"hun19119","2023-11-19 00:00:00"
"crw1034c408101","2023-12-13 00:00:00"
"crw1034p4014101","2023-12-13 00:00:00"
"ele3000d20bk","2024-01-31 00:00:00"
"sea41162112","2023-11-22 00:00:00"
"sea8254en368","2023-10-31 00:00:00"
"sea8560702pm12","2023-11-28 00:00:00"
"sea93405s171","2023-11-17 00:00:00"
"zlt3034p11bn","2024-01-17 00:00:00"
"zlt81812mb","2023-11-28 00:00:00"
"utt04331","2023-11-20 00:00:00"
"liv4715591","2023-10-30 00:00:00"
"kuzch18548bn","2023-11-17 00:00:00"
"alomp316406ubms","2023-11-17 00:00:00"
"kuzvl47237ch","2023-11-17 00:00:00"
"kuzws63209bg","2023-11-17 00:00:00"
"kuzvl13424ch","2023-11-17 00:00:00"
"alopd545622agwl","2023-12-13 00:00:00"
"alofm547924mbwl","2023-11-17 00:00:00"
"max62003nab","2023-11-08 00:00:00"
"crw1606w51101","2023-12-13 00:00:00"
"zlt194353lmb","2024-01-04 00:00:00"
"vaxc0281","2023-11-10 00:00:00"
"mon3tthr44rzwd","2023-12-05 00:00:00"
"kuzpd96424bk","2023-11-17 00:00:00"
"hun19644","2024-02-24 00:00:00"
"aloch320050vb","2023-11-17 00:00:00"
"utt302211","2023-11-23 00:00:00"
"afxegrp24lajd1bk","2023-10-28 00:00:00"
"afxegrp24lajd1wh","2023-10-28 00:00:00"
"afxegrp24lajd2bk","2023-10-28 00:00:00"
"afxegrp24lajd2wh","2023-10-28 00:00:00"
"afxharw0518l30d1bk","2023-11-27 00:00:00"
"afxoscf14lajd1sn","2023-12-18 00:00:00"
"vcsbt1061ol1","2024-02-16 00:00:00"
"vcsdjp1101mbk","2024-02-07 00:00:00"
"sea852670112","2023-12-07 00:00:00"
"sea4554302848","2024-01-26 00:00:00"
"sea4559293s962","2024-02-14 00:00:00"
"max30621cdbkab","2023-12-03 00:00:00"
"max30623cdbkab","2023-12-03 00:00:00"
"max30629cdbkab","2023-12-03 00:00:00"
"max30624cdbkab","2023-12-03 00:00:00"
"max14461brnab","2023-12-03 00:00:00"
"max12331wtpc","2023-12-03 00:00:00"
"max12331wtbksbr","2023-12-03 00:00:00"
"kovp1473077l","2024-02-16 00:00:00"
"min1080695","2024-02-21 00:00:00"
"sea5292604en848","2024-02-21 00:00:00"
"crystal2307","2023-12-13 00:00:00"
"crystal7342","2023-12-13 00:00:00"
"crystal7344","2023-12-13 00:00:00"
"crystal7388","2023-12-13 00:00:00"
"far246315","2023-11-17 00:00:00"
"far217551","2023-11-04 00:00:00"
"crystal7659","2023-12-13 00:00:00"
"crystal7669","2023-12-13 00:00:00"
"crystal7704","2023-12-13 00:00:00"
"far218124","2023-11-04 00:00:00"
"far219179","2023-11-04 00:00:00"
"far235222","2023-11-29 00:00:00"
"far500417","2023-11-03 00:00:00"
"far246802","2023-11-17 00:00:00"
"crystal9245","2023-12-13 00:00:00"
"crystal9248","2023-12-13 00:00:00"
"crystalw8562","2024-01-31 00:00:00"
"far245320","2023-10-30 00:00:00"
"far251053","2023-11-10 00:00:00"
"far212043","2023-11-20 00:00:00"
"kic34823","2023-11-20 00:00:00"
"hin57863lcb","2023-11-22 00:00:00"
"hin38465bk","2023-11-10 00:00:00"
"hin38465txp","2023-11-10 00:00:00"
"hin40386blk","2023-11-02 00:00:00"
"hin40386blkcml","2023-11-02 00:00:00"
"hin40388blk","2023-11-02 00:00:00"
"hin40388blkcml","2023-11-02 00:00:00"
"hin43224bk","2023-11-10 00:00:00"
"hin43224bng","2023-11-10 00:00:00"
"hin43224txp","2023-11-10 00:00:00"
"frefr33326bx","2023-11-01 00:00:00"
"frefr33326hb","2023-11-01 00:00:00"
"frefr33328bx","2023-11-01 00:00:00"
"frefr33328hb","2023-11-01 00:00:00"
"frefr41905lcb","2023-10-26 00:00:00"
"frefr41908lcb","2023-10-26 00:00:00"
"frefr47751bng","2023-11-10 00:00:00"
"frefr47754bng","2023-11-10 00:00:00"
"frefr47758bng","2023-11-10 00:00:00"
"hin57861lcb","2023-11-22 00:00:00"
"frefr41906lcb","2023-10-26 00:00:00"
"frefr47756bng","2023-11-10 00:00:00"
"hin38464bk","2023-11-10 00:00:00"
"hin38464txp","2023-11-10 00:00:00"
"frefr47757bng","2023-11-10 00:00:00"
"hin30010bng","2023-11-10 00:00:00"
"hin30010txp","2023-11-10 00:00:00"
"hin57860lcb","2023-11-22 00:00:00"
"frefr41900lcb","2023-10-26 00:00:00"
"avamoderov36wt","2023-11-19 00:00:00"
"avamoderov72wt","2023-11-19 00:00:00"
"avamadisonv60to","2023-11-19 00:00:00"
"avabrooksv30cg","2023-11-19 00:00:00"
"avabrooksv36cg","2023-11-19 00:00:00"
"avabrooksv60cg","2023-11-19 00:00:00"
"avabrooksv60wt","2023-11-19 00:00:00"
"avadelanov24wt","2023-12-05 00:00:00"
"avadelanovs24wtc","2023-12-05 00:00:00"
"avamadisonv60wt","2023-11-19 00:00:00"
"ava170512lt24tgg","2023-11-19 00:00:00"
"ava170512mc22tgg","2023-11-19 00:00:00"
"avaalliev42tgs","2023-11-19 00:00:00"
"avaallievs43tgsc","2023-11-19 00:00:00"
"avaemmalt20wt","2023-12-05 00:00:00"
"avaaustenv72wtg","2023-11-19 00:00:00"
"avaaustenvs73wtgc","2023-11-19 00:00:00"
"avamasonv24bks","2023-11-19 00:00:00"
"avamasonv60nbs","2023-11-19 00:00:00"
"avamasonvs25bksc","2023-11-19 00:00:00"
"avamasonvs61nbsc","2023-11-19 00:00:00"
"avabrooksv36nb","2023-11-19 00:00:00"
"avamoderov36nb","2023-11-19 00:00:00"
"avamoderov48nb","2023-11-19 00:00:00"
"avamoderovs36nbc","2023-11-19 00:00:00"
"avamoderovs48nbc","2023-11-19 00:00:00"
"avabristolv36lg","2023-12-05 00:00:00"
"avabristolv36wt","2023-12-05 00:00:00"
"avabristolvs37lgc","2023-12-05 00:00:00"
"avabristolvs37wtc","2023-12-05 00:00:00"
"avaledm39bg","2023-11-19 00:00:00"
"avaledm39mb","2023-11-19 00:00:00"
"avaledm59mb","2023-11-19 00:00:00"
"avaledm59ss","2023-11-19 00:00:00"
"avasonomam59bg","2023-11-19 00:00:00"
"avasonomam59ss","2023-11-19 00:00:00"
"sea8902512","2023-12-04 00:00:00"
"sea8647701en304","2023-11-22 00:00:00"
"murol7633es","2023-11-27 00:00:00"
"sea6551801en3848","2023-10-31 00:00:00"
"sea831380212","2023-11-28 00:00:00"
"sea3190303en962","2023-10-31 00:00:00"
"sea3190309en778","2023-10-31 00:00:00"
"sea871830112","2024-01-25 00:00:00"
"vcscf1122bbs","2024-01-25 00:00:00"
"vcsdjv1012mbk","2024-02-07 00:00:00"
"vcsdjv1012sb","2024-02-07 00:00:00"
"vcsksw1081bbsgbk","2024-03-01 00:00:00"
"vcskwl1111mbk","2024-03-01 00:00:00"
"vcslxt1001cpst1","2024-01-31 00:00:00"
"sea446500205","2023-11-20 00:00:00"
"vaxof37211bbz","2023-12-04 00:00:00"
"max30084cdcf","2023-11-02 00:00:00"
"utt26120","2023-11-09 00:00:00"
"ele3500d1c","2023-12-19 00:00:00"
"minf539hbz","2023-11-29 00:00:00"
"seap1484ch","2024-01-03 00:00:00"
"zlt554phxlssqpmbk","2024-01-14 00:00:00"
"zlt554phxls536pbk","2024-01-14 00:00:00"
"zlt554phxlsbk","2024-01-14 00:00:00"
"et2e2460818bkcof","2023-11-02 00:00:00"
"ele3502w24c","2023-12-19 00:00:00"
"ele3503d23c","2023-12-19 00:00:00"
"kic43495pn","2023-11-17 00:00:00"
"kic43497pn","2023-11-17 00:00:00"
"kic15239oz","2023-11-27 00:00:00"
"kic15361azt","2023-11-27 00:00:00"
"kic15807azt27r","2023-11-27 00:00:00"
"kic15807azt30r","2023-11-27 00:00:00"
"kic43347clp","2023-12-18 00:00:00"
"kic43641ni","2023-10-30 00:00:00"
"kic45299ch","2023-11-17 00:00:00"
"kic45393ch","2023-11-17 00:00:00"
"kic45497ni","2023-10-30 00:00:00"
"kic45639ch","2023-11-02 00:00:00"
"kic49203bk","2023-11-17 00:00:00"
"kic49963avi","2023-11-17 00:00:00"
"kic49964avi","2023-11-17 00:00:00"
"kic7050pn","2023-12-18 00:00:00"
"kic9042rz","2023-11-17 00:00:00"
"kic9708bk","2023-11-17 00:00:00"
"genec10310bbs","2023-11-30 00:00:00"
"kic49878bk","2023-12-04 00:00:00"
"out72582143c","2023-11-22 00:00:00"
"min824613l","2023-12-13 00:00:00"
"utt263881","2023-11-14 00:00:00"
"max12260cdsn","2023-11-02 00:00:00"
"et2e3124120pc","2023-11-02 00:00:00"
"et2e2484490pc","2023-11-02 00:00:00"
"murp1443snl1","2024-03-13 00:00:00"
"kic59036baled","2023-12-04 00:00:00"
"sea3130705en3962","2024-01-31 00:00:00"
"sea6551701848","2023-11-17 00:00:00"
"sea4421603112","2023-12-08 00:00:00"
"sea8790901en371","2023-10-31 00:00:00"
"ele3503g34c","2023-12-19 00:00:00"
"ele3500d1g","2023-12-19 00:00:00"
"ele3503f26g","2023-12-19 00:00:00"
"ele3505d12g","2023-12-19 00:00:00"
"ele3505f5g","2023-12-19 00:00:00"
"kic15065azt","2023-11-27 00:00:00"
"kic15241azt","2023-11-27 00:00:00"
"max86403bk","2023-11-02 00:00:00"
"max86143bk","2023-11-02 00:00:00"
"metn9802","2024-02-21 00:00:00"
"out869161","2023-11-13 00:00:00"
"kic15476azt","2023-11-17 00:00:00"
"kic15476bkt","2023-11-17 00:00:00"
"kic59079bkt","2023-12-04 00:00:00"
"kic59081bkt","2023-11-17 00:00:00"
"kic59081nbr","2023-11-17 00:00:00"
"kic8116bk","2023-10-26 00:00:00"
"max35114gbbk","2023-11-02 00:00:00"
"max26108bk","2023-11-06 00:00:00"
"max12289clswsn","2023-11-02 00:00:00"
"max12284clswbk","2023-11-02 00:00:00"
"vaxp0272","2023-12-09 00:00:00"
"max40035cdse","2023-11-02 00:00:00"
"et2e2209228","2023-11-02 00:00:00"
"utt17973","2023-11-23 00:00:00"
"vax2244nn","2023-11-10 00:00:00"
"ele2066g36bk","2024-01-31 00:00:00"
"et2e1100024sbr","2023-11-21 00:00:00"
"max10374wtpn","2023-11-02 00:00:00"
"min70866al","2023-11-27 00:00:00"
"min71144l","2024-01-17 00:00:00"
"out73241748","2023-11-22 00:00:00"
"kic42246bk","2023-11-17 00:00:00"
"kic45297bk","2023-10-28 00:00:00"
"kic49332bk","2023-10-30 00:00:00"
"ela84322mbk","2023-11-17 00:00:00"
"et2e3018601bk","2023-11-02 00:00:00"
"sea3128905710","2024-01-09 00:00:00"
"sea65085848","2023-11-14 00:00:00"
"sea6528503en712","2023-10-31 00:00:00"
"sea825070171","2024-01-04 00:00:00"
"sea8560702pm71","2024-02-07 00:00:00"
"genet1322bbs1","2024-01-31 00:00:00"
"ele3501w24g","2023-12-19 00:00:00"
"ele3503d26bk","2023-12-19 00:00:00"
"ele3503g28g","2023-12-19 00:00:00"
"ele3503g41lg","2023-12-19 00:00:00"
"ele3504d50l1c","2024-01-31 00:00:00"
"kuzvl16720bk","2023-11-17 00:00:00"
"kuzvl16727bk","2023-11-17 00:00:00"
"kuzws16705bk","2023-11-17 00:00:00"
"kuzvl63636bn","2023-11-17 00:00:00"
"kuzew71309gy","2023-11-17 00:00:00"
"kuzws70124bk","2023-11-17 00:00:00"
"alowv361215ub","2023-11-17 00:00:00"
"alowv361215vb","2023-11-17 00:00:00"
"kuzew19408bk","2023-11-17 00:00:00"
"kuzvl63724ch","2023-11-17 00:00:00"
"kuz401214whled","2023-11-17 00:00:00"
"kuzlp16236bn","2023-11-17 00:00:00"
"kuzsf16316bk","2023-11-17 00:00:00"
"kuz601431chled","2023-11-17 00:00:00"
"kuzfl46748wh","2023-11-17 00:00:00"
"kuzpd15832bk","2023-11-17 00:00:00"
"mon3jvr52agpd","2023-11-03 00:00:00"
"alofm506210agop","2023-11-17 00:00:00"
"alofm506210mbcl","2023-11-17 00:00:00"
"alopd517112agcl","2023-11-17 00:00:00"
"alolp648348mb","2023-11-17 00:00:00"
"et2e21260bk","2023-11-02 00:00:00"
"gol31241wdr","2023-11-01 00:00:00"
"max20031swbk","2023-11-02 00:00:00"
"max20030swbk","2023-11-02 00:00:00"
"alopd473706mbop","2023-11-17 00:00:00"
"alosf418012bg","2023-11-17 00:00:00"
"alotl418726mbil","2023-11-17 00:00:00"
"alg090421023fr001","2023-11-20 00:00:00"
"utt22904","2023-11-10 00:00:00"
"utt25285","2023-11-14 00:00:00"
"utt32274","2023-12-08 00:00:00"
"hun13068","2024-02-04 00:00:00"
"hun48004","2024-02-24 00:00:00"
"gol3602ba1chnvy","2023-11-16 00:00:00"
"gol3602ba1pwnvy","2023-11-16 00:00:00"
"gol3602ba2pwnvy","2023-11-16 00:00:00"
"gol3602ba3chnvy","2023-11-16 00:00:00"
"gol3602ba3pwnvy","2023-11-16 00:00:00"
"aloch338632vbar","2023-11-17 00:00:00"
"utt23772","2024-01-22 00:00:00"
"utt60204","2023-12-10 00:00:00"
"utt30235","2023-10-29 00:00:00"
"vcslo1011txb","2024-02-12 00:00:00"
"sea622670112","2024-01-22 00:00:00"
"sea6507401112","2023-11-29 00:00:00"
"sea4465002962","2024-02-07 00:00:00"
"sea4659293s112","2024-02-28 00:00:00"
"hun50887","2023-12-22 00:00:00"
"hun50905","2023-11-19 00:00:00"
"sea6177101962","2024-03-18 00:00:00"
"far200208","2023-12-04 00:00:00"
"crystal5998","2023-12-19 00:00:00"
